url,title,content
"https://developer.ninjatrader.com/docs/desktop","Introduction","Navigation
Documentation Index
-
Guides
Introduction
NinjaScript Best Practices
Distribution
NinjaScript Editor Overview
Educational Resources
User-Based Vendor Licensing
References
Common
AddDataSeries()
Alert, Debug, Share
Analytical
ApproxCompare()
CountIf()
CrossAbove()
CrossBelow()
GetCurrentAsk()
GetCurrentAskVolume()
GetCurrentBid()
GetCurrentBidVolume()
GetMedian()
HighestBar()
IsFalling()
IsRising()
Least Recent Occurrence (LRO)
LowestBar()
Most Recent Occurrence (MRO)
Slope()
TickSize
ToDay()
ToTime()
Attributes
BrowsableAttribute
CategoryOrderAttribute
DisplayAttribute
NinjaScriptPropertyAttribute
RangeAttribute
TypeConverterAttribute()
XmlIgnoreAttribute
Bars
BarsSinceNewTradingDay
GetAsk()
GetBar()
GetBid()
GetClose()
GetDayBar()
GetHigh()
GetLow()
GetOpen()
GetSessionEndTime()
GetTime()
GetVolume()
IsFirstBarOfSession
IsFirstBarOfSessionByIndex()
IsLastBarOfSession
IsResetOnNewTradingDay
IsTickReplay
PercentComplete
TickCount
ToChartString()
Charts
ChartBars
Bars
Count
FromIndex
GetBarIdxByTime()
GetBarIdxByX()
GetTimeByBarIdx()
Panel
Properties
ToChartString()
ToIndex
ChartControl
AxisXHeight
AxisYLeftWidth
AxisYRightWidth
BarMarginLeft
BarsArray
BarSpacingType
BarsPeriod
BarWidth
BarWidthArray
CanvasLeft
CanvasRight
CanvasZoomState
ChartPanels
CrosshairType
FirstTimePainted
GetBarPaintWidth()
GetSlotIndexByTime()
GetSlotIndexByX()
GetTimeBySlotIndex()
GetTimeByX()
GetXByBarIndex()
GetXByTime()
Indicators
IsScrollArrowVisible
IsStayInDrawMode
IsYAxisDisplayedOverlay
IsYAxisDisplayedRight
LastSlotPainted
LastTimePainted
MouseDownPoint
PresentationSource
Properties
SlotsPainted
Strategies
TimePainted
IsYAxisDisplayedLeft
ChartingExtensions
ConvertFromHorizontalPixels
ConvertFromVerticalPixels
ConvertToHorizontalPixels
ConvertToVerticalPixels
ChartPanel
ChartObjects
H (Height)
IsYAxisDisplayedLeft
IsYAxisDisplayedOverlay
IsYAxisDisplayedRight
MaxValue
MinValue
PanelIndex
Scales
W (Width)
W (Width)
X (Coordinate)
Y (Coordinate)
ChartScale
GetPixelsForDistance()
GetValueByY()
GetValueByYWpf()
GetYByValue()
GetYByValueWpf()
Height
IsVisible
MaxMinusMin
MaxValue
MinValue
PanelIndex
Properties
Properties
ScaleJustification
Scales
Width
FormatPriceMarker()
IsAutoScale
IsOverlay
IsSeparateZOrder
Rendering
D2DFactory
DirectWriteFactory
DxExtensions
ForceRefresh()
IsInHitTest
IsSelected
IsVisibleOnChart()
MaxValue
MinValue
OnCalculateMinMax()
OnRender()
OnRenderTargetChanged()
PanelUI
RenderTarget
SetZOrder
ToDxBrush()
ToVector2()
ZOrder
ScaleJustification
Stroke Class
UserControlCollection
Drawing
AllowRemovalOfDrawObjects
BackBrush
BackBrushAll
BackBrushes
BackBrushesAll
BarBrush
BarBrushes
Brushes
CandleOutlineBrush
CandleOutlineBrushes
Draw.AndrewsPitchfork()
AndrewsPitchfork
Draw.Arc()
Arc
Draw.ArrowDown()
ArrowDown
Draw.ArrowLine()
ArrowLine
Draw.ArrowUp()
ArrowUp
Draw.Diamond()
Diamond
Draw.Dot()
Dot
Draw.Ellipse()
Ellipse
Draw.ExtendedLine()
ExtendedLine
Draw.FibonacciCircle()
FibonacciCircle
Draw.FibonacciExtensions()
FibonacciExtensions
Draw.FibonacciRetracements()
FibonacciRetracements
Draw.FibonacciTimeExtensions()
FibonacciTimeExtensions
Draw.GannFan()
GannFan
Draw.HorizontalLine()
HorizontalLine
Draw.Line()
Line
Draw.PathTool()
Draw.Polygon()
Draw.Ray()
Draw.Rectangle()
Draw.Region()
Draw.RegionHighlightX()
Draw.RegionHighlightY()
Draw.RegressionChannel()
Draw.RiskReward()
Draw.Ruler()
Draw.Square()
Draw.Text()
Draw.TextFixed()
Draw.TimeCycles()
Draw.TrendChannel()
Draw.Triangle()
Draw.TriangleDown()
Draw.TriangleUp()
Draw.VerticalLine()
DrawObjects
IDrawingTool
PriceLevels
RemoveDrawObject()
RemoveDrawObjects()
Instrument
ISeries
OnBarUpdate()
OnConnectionStatusUpdate()
OnFundamentalData()
OnMarketData()
OnMarketDepth()
OnStateChange()
SessionIterator
SimpleFont
System Indicator Methods
Trading Hours
Clone()
Description
DisplayName
IsVisible
Name
TriggerCustomEvent()
Add On
Bars Type
Chart Style
Drawing Tools
Import Type
Indicator
Market Analyzer Column
Optimization Fitness
Optimizer
Performance Metrics
Share Service
Strategy
SuperDOM Column
SharpDX
On This Page
-
What is NinjaScript
Why Develop with NinjaScript
What You'll Learn
Prerequisites
Getting Started
Support and Resources
Top
Introduction

Welcome to the NinjaTrader NinjaScript Documentation. This comprehensive guide is designed to help you harness the full power of NinjaScript, NinjaTrader's powerful C#-based trading programming language. Whether you're looking to develop custom indicators, automate trading strategies, or create new trading tools, this documentation will provide you with the knowledge and resources to bring your ideas to life.

WHAT IS NINJASCRIPT?

NinjaScript is a robust programming language built on C# that allows you to create custom technical indicators, strategies, drawing tools, and more within the NinjaTrader platform. It offers a rich set of classes and methods specifically tailored for financial market analysis and trading system development.

WHY DEVELOP WITH NINJASCRIPT?

By developing with NinjaScript, you can:

Customize Your Trading Experience: Tailor the NinjaTrader platform to fit your unique trading style and strategies.
Automate Trading Strategies: Develop automated systems that execute trades based on predefined criteria.
Create Advanced Indicators: Build proprietary indicators to gain deeper insights into market movements.
Enhance Efficiency: Automate repetitive tasks and streamline your trading workflow.
WHAT YOU'LL LEARN

In this documentation, you'll discover:

Getting Started with NinjaScript: Setting up your development environment and understanding the basics.
Creating Custom Indicators: Developing indicators that analyze market data and provide visual cues.
Building Automated Strategies: Crafting strategies that execute trades automatically based on your algorithms.
Advanced Programming Concepts: Exploring topics like optimization, backtesting, and performance considerations.
Debugging and Testing: Utilizing debugging tools to test and refine your code for optimal performance.
Best Practices: Guidelines to write efficient, maintainable, and robust NinjaScript code.
PREREQUISITES

To get the most out of this documentation, you should have:

Basic Understanding of C#: Familiarity with C# programming will help you grasp NinjaScript concepts more effectively.
NinjaTrader Platform Installed: Ensure you have the NinjaTrader Desktop platform installed on your computer.
Access to Development Tools: We'll guide you on how to use the NinjaScript Editor and other essential tools within NinjaTrader.
GETTING STARTED

Ready to embark on your NinjaScript development journey? Start with our beginner-friendly tutorials and gradually progress to more advanced topics. Here's how to begin:

Set Up Your Environment: Learn how to access the NinjaScript Editor and configure your settings.
Understand the Basics: Familiarize yourself with the NinjaScript architecture, syntax, and key concepts.
Create Your First Indicator: Follow a step-by-step guide to build a simple custom indicator.
Explore Sample Code: Access a library of sample scripts to learn from practical examples.
SUPPORT AND RESOURCES

We're here to support you every step of the way:

Documentation: Access detailed NinjaScript Reference Samples
Community Forums: Join the NinjaTrader Support Forum to ask questions, share ideas, and connect with other developers.
Support Team: Contact our support team for personalized assistance with your projects [NinjaTrader Support] (https://support.ninjatrader.com/s/?language=en_US)"
"https://developer.ninjatrader.com/docs/desktop/index","Introduction","Navigation
Documentation Index
-
Guides
Introduction
NinjaScript Best Practices
Distribution
NinjaScript Editor Overview
Educational Resources
User-Based Vendor Licensing
References
Common
Add On
Bars Type
Chart Style
Drawing Tools
Import Type
Indicator
Market Analyzer Column
Optimization Fitness
Optimizer
Performance Metrics
Share Service
Strategy
SuperDOM Column
SharpDX
On This Page
-
What is NinjaScript
Why Develop with NinjaScript
What You'll Learn
Prerequisites
Getting Started
Support and Resources
Top
Introduction

Welcome to the NinjaTrader NinjaScript Documentation. This comprehensive guide is designed to help you harness the full power of NinjaScript, NinjaTrader's powerful C#-based trading programming language. Whether you're looking to develop custom indicators, automate trading strategies, or create new trading tools, this documentation will provide you with the knowledge and resources to bring your ideas to life.

WHAT IS NINJASCRIPT?

NinjaScript is a robust programming language built on C# that allows you to create custom technical indicators, strategies, drawing tools, and more within the NinjaTrader platform. It offers a rich set of classes and methods specifically tailored for financial market analysis and trading system development.

WHY DEVELOP WITH NINJASCRIPT?

By developing with NinjaScript, you can:

Customize Your Trading Experience: Tailor the NinjaTrader platform to fit your unique trading style and strategies.
Automate Trading Strategies: Develop automated systems that execute trades based on predefined criteria.
Create Advanced Indicators: Build proprietary indicators to gain deeper insights into market movements.
Enhance Efficiency: Automate repetitive tasks and streamline your trading workflow.
WHAT YOU'LL LEARN

In this documentation, you'll discover:

Getting Started with NinjaScript: Setting up your development environment and understanding the basics.
Creating Custom Indicators: Developing indicators that analyze market data and provide visual cues.
Building Automated Strategies: Crafting strategies that execute trades automatically based on your algorithms.
Advanced Programming Concepts: Exploring topics like optimization, backtesting, and performance considerations.
Debugging and Testing: Utilizing debugging tools to test and refine your code for optimal performance.
Best Practices: Guidelines to write efficient, maintainable, and robust NinjaScript code.
PREREQUISITES

To get the most out of this documentation, you should have:

Basic Understanding of C#: Familiarity with C# programming will help you grasp NinjaScript concepts more effectively.
NinjaTrader Platform Installed: Ensure you have the NinjaTrader Desktop platform installed on your computer.
Access to Development Tools: We'll guide you on how to use the NinjaScript Editor and other essential tools within NinjaTrader.
GETTING STARTED

Ready to embark on your NinjaScript development journey? Start with our beginner-friendly tutorials and gradually progress to more advanced topics. Here's how to begin:

Set Up Your Environment: Learn how to access the NinjaScript Editor and configure your settings.
Understand the Basics: Familiarize yourself with the NinjaScript architecture, syntax, and key concepts.
Create Your First Indicator: Follow a step-by-step guide to build a simple custom indicator.
Explore Sample Code: Access a library of sample scripts to learn from practical examples.
SUPPORT AND RESOURCES

We're here to support you every step of the way:

Documentation: Access detailed NinjaScript Reference Samples
Community Forums: Join the NinjaTrader Support Forum to ask questions, share ideas, and connect with other developers.
Support Team: Contact our support team for personalized assistance with your projects [NinjaTrader Support] (https://support.ninjatrader.com/s/?language=en_US)"
